-61.012847763347764, -33.364777056277056, 164.37994938292468
-60.95657816960127, -35.37249542662747, 161.91777253721082
-60.80574230920522, -37.37527446397786, 159.4176422871413
-60.543862684762445, -39.36647965533203, 156.87779875859695
-60.15805943180201, -41.3372544297599, 154.29637294080567
-59.63556982789732, -43.27615270436909, 151.67117397614825
-58.956238687143596, -45.165624769629176, 148.99997208583434
-58.11328126078688, -46.98796574536049, 146.2800310189458
-57.0911606117171, -48.71606643195171, 143.50870085715962
-55.89708090885763, -50.32982065952906, 140.90138646460719
-54.53988493757462, -51.809007955340135, 140.27511387429757
-53.03730808360942, -53.140471659289496, 140.8364153811511
-51.412440607799375, -54.320006254023355, 142.95354202858027
-49.688402015711574, -55.34956229883258, 146.3286566254864
-47.888248375538524, -56.239495279463846, 150.66694381672812
-46.03188425746926, -57.0055422577466, 153.95900750868466
-44.13332899017755, -57.6605299922478, 159.31715093394118
-42.203773313073725, -58.21780256210142, 163.07804872512614
-40.2521926471736, -58.69249637004465, 168.86927469902778
-38.28453682283828, -59.095617924929826, 172.7647551148303
-36.30513824834744, -59.43663081517077, 176.64384434956887
-34.31760021492621, -59.7265764948268, 182.36376764907084
-32.324162043706, -59.97288913309848, 186.07356789813048
-30.32646078838531, -60.181990753240015, 189.67575325595345
-28.325721628530406, -60.35978023049755, 193.15298547633734
-26.322897546026304, -60.51234622918028, 196.49096648957396
-24.318611515139718, -60.64438289507294, 199.67808018758782
-22.31331522858424, -60.76012474110583, 200
-20.307336170384655, -60.86340754050362, 200
-18.300913847397695, -60.95772322604879, 198.85716014938728
-16.294227678332064, -61.04626879498141, 196.82661058815196
-14.28741851684454, -61.13198969830994, 194.77489312192307
-12.280610002313594, -61.217725693768934, 192.70133197927794
-10.273917753407284, -61.306133379308186, 190.60521461741544
-8.267457828172224, -61.39964734324212, 188.48578904366883
-6.261358283281021, -61.50057196290188, 186.34226040887165
-4.25576635913442, -61.61110440627545, 184.173787040041
-2.2508545724179645, -61.73335464085254, 181.97947590468095
-0.24688404327650315, -61.870159198062346, 179.75838163906903
1.7559040726881796, -62.02324958346189, 177.509502641055
3.7572253448245574, -62.19440074574737, 175.2317694189301
5.756735516225794, -62.38553715479386, 172.92403837340353
7.7540104347585554, -62.5987995609054, 170.58508638461933
9.748387482577366, -62.837616335560924, 168.2136195715229
11.739461858114854, -63.10247852693972, 165.80825164649448
